date,sentiment,impact,positive,negative,sentiment_score,news_tkids
2023-11-30,1.0,0.4,True,False,0.9996789693832396,"[3, 30797, 21606, 3279, 2, 2, 30797, 21606, 3279, 2, 2, 2764, 63, 2, 18, 38, 618, 2527, 1496, 585, 4189, 1076, 4675, 610, 51, 193, 9, 433, 1797, 16077, 27, 175, 10, 30802, 22388, 25793, 30797, 13271, 8, 4]"
2023-11-29,0.8,0.4,True,False,0.9996781349182128,"[3, 30797, 3889, 15887, 2, 30802, 19877, 63, 2, 17, 464, 20, 30797, 4989, 2399, 4377, 9, 904, 30755, 11378, 994, 2, 1014, 38, 2, 1169, 9, 2, 585, 2446, 2755, 92, 8, 3047, 585, 8, 8386, 38, 118, 4]"
2023-11-29,1.0,0.6,True,False,0.9998254179954528,"[3, 2, 2, 2, 17, 201, 69, 85, 10, 19, 30797, 3889, 15887, 2, 30802, 19877, 63, 585, 2, 48, 9, 529, 425, 115, 2, 30813, 22269, 251, 585, 9074, 1009, 161, 8, 14790, 38, 54, 9, 235, 4195, 4]"
2023-11-29,1.0,0.4,True,False,0.9923964142799376,"[3, 2, 2, 2, 585, 11, 1239, 7, 30802, 22388, 30735, 5483, 1585, 26223, 2, 2, 585, 49, 2038, 38, 2, 5010, 85, 9, 85, 7836, 5463, 223, 2296, 19, 2, 585, 504, 6, 2, 674, 9, 896, 513, 4]"
2023-11-29,1.0,0.4,True,False,0.9981032609939576,"[3, 30797, 16462, 437, 30802, 48, 30797, 48, 2, 2, 1123, 20, 2, 9, 1348, 11, 18145, 7617, 2, 2296, 585, 2, 30797, 9793, 28750, 585, 4797, 2066, 1872, 8, 6697, 48, 2, 2, 1241, 12151, 63, 7675, 2066, 4]"
2023-11-29,1.0,0.4,True,False,0.9990954399108888,"[3, 30813, 10581, 4345, 585, 11, 715, 2066, 7567, 882, 15, 377, 2, 30735, 10106, 63, 650, 5190, 30813, 10581, 4345, 30842, 9468, 21141, 585, 49, 2054, 2, 18, 38, 661, 2527, 1496, 8, 17, 464, 20, 2, 9, 4]"
2023-11-29,0.8,0.4,True,False,0.9997473359107972,"[3, 30797, 3889, 15887, 2, 30802, 19877, 63, 585, 2, 48, 2, 585, 33, 30797, 3889, 15887, 48, 6969, 585, 2, 48, 37, 2, 2, 585, 680, 30797, 3889, 15887, 2, 7587, 28, 2, 2, 48, 2, 56, 2791, 4]"
2023-11-29,0.6,0.4,True,False,0.999637246131897,"[3, 30797, 9757, 19974, 585, 11, 1001, 21403, 1798, 722, 1496, 585, 17, 2376, 38, 2, 532, 18, 11, 205, 30802, 8841, 30690, 1241, 19, 2, 9, 904, 21403, 1798, 2698, 1306, 736, 104, 565, 48, 2, 30755, 10307, 4]"
2023-11-29,0.6,0.4,True,False,0.998753309249878,"[3, 30797, 3889, 15887, 2, 30802, 19877, 63, 585, 2, 48, 2, 24012, 845, 56, 1763, 208, 30797, 3889, 15887, 30802, 3175, 30694, 12879, 437, 9, 904, 2446, 1132, 585, 2274, 585, 8, 3716, 7, 424, 6781, 2328, 8, 4]"
2023-11-28,0.8,0.4,True,False,0.5823410153388977,"[3, 30797, 3889, 15887, 2, 30802, 19877, 63, 585, 2, 48, 2, 680, 6, 236, 1059, 7, 30797, 3889, 15887, 30802, 27310, 246, 30802, 5072, 3175, 30802, 19877, 30797, 3889, 15887, 30802, 641, 30856, 22161, 6328, 30868, 1798, 2, 4]"
2023-11-28,1.0,0.4,True,False,0.9993658661842346,"[3, 30797, 3889, 15887, 2, 30802, 19877, 63, 585, 2, 48, 2, 585, 33, 30797, 3889, 15887, 48, 6969, 585, 2, 48, 37, 2, 2, 585, 680, 131, 56, 3092, 4770, 7587, 28, 2, 2, 48, 2, 219, 30797, 4]"
2023-11-28,0.6,0.4,True,False,0.9994951486587524,"[3, 30797, 3889, 15887, 2, 30802, 19877, 63, 585, 2, 48, 2, 24012, 30797, 3889, 15887, 30868, 1798, 30856, 19584, 17731, 585, 11, 7648, 85, 114, 8402, 205, 14, 2559, 585, 4797, 501, 8, 1502, 1009, 111, 48, 2, 4]"
2023-11-28,1.0,0.2,True,False,0.9995279312133788,"[3, 30797, 3889, 15887, 2, 30802, 19877, 63, 585, 2, 48, 2, 15046, 15, 30735, 19715, 11249, 687, 2, 2, 36, 1014, 38, 30802, 30700, 30691, 24523, 63, 9, 2, 9, 811, 3759, 7927, 1600, 585, 21914, 7927, 21619, 4]"
2023-11-28,0.6,0.6,True,False,0.9998260140419006,"[3, 30797, 9498, 1781, 2, 17, 1840, 38, 635, 20, 2, 9, 2035, 18145, 7617, 11736, 6157, 9, 61, 418, 5644, 8, 1697, 28, 38, 56, 1503, 4733, 8, 1093, 108, 2513, 345, 14, 8429, 10, 6, 564, 30813, 4]"
2023-11-28,0.8,0.6,True,False,0.99979168176651,"[3, 30797, 3889, 15887, 2, 1227, 11, 1702, 2131, 739, 61, 10, 233, 1017, 84, 38, 1858, 2, 2, 8, 30813, 26896, 687, 30755, 7717, 4345, 941, 585, 20, 175, 576, 6, 907, 2111, 76, 137, 227, 764, 48, 4]"
2023-11-28,1.0,0.4,True,False,0.9997521042823792,"[3, 2, 2, 585, 2, 30708, 30692, 30699, 30692, 30694, 30692, 2, 585, 2, 30813, 14658, 25670, 2, 585, 8, 2, 30842, 20943, 7392, 2, 2, 29, 3338, 11, 661, 2138, 20, 30842, 3602, 10728, 30735, 25993, 4983, 585, 4]"
2023-11-28,1.0,0.4,True,False,0.9997963309288024,"[3, 30797, 3889, 15887, 2, 30802, 19877, 63, 585, 2, 48, 2, 15046, 6, 165, 1162, 7, 239, 2, 85, 1200, 3662, 2, 2, 8, 2, 2, 17695, 10, 101, 207, 8, 477, 1697, 14, 11, 1044, 413, 7, 4]"
2023-11-28,1.0,0.6,True,False,0.9998286962509156,"[3, 2, 8, 2, 975, 661, 2138, 9, 1266, 1503, 1169, 585, 532, 585, 8, 99, 14, 18145, 7617, 11736, 6157, 2, 48, 30797, 3889, 15887, 2, 30802, 19877, 63, 585, 2, 48, 2, 8, 2, 2, 680, 28, 4]"
2023-11-28,0.8,0.4,False,False,0.98908269405365,"[3, 30797, 3889, 15887, 2, 30802, 19877, 63, 585, 2, 48, 2, 2, 2, 24012, 56, 18145, 7617, 2, 1763, 10, 30797, 3889, 15887, 30813, 17988, 7392, 585, 100, 30797, 3889, 15887, 2, 9, 3374, 3040, 585, 30813, 10248, 4]"
2023-11-28,0.6,0.4,True,False,0.9993758797645568,"[3, 30797, 3889, 15887, 2, 30802, 19877, 63, 585, 2, 48, 2, 2, 2, 680, 854, 56, 1763, 14, 2, 30802, 27117, 387, 30813, 16064, 445, 28, 2, 2, 585, 100, 560, 1872, 585, 30761, 85, 2, 2506, 585, 4]"
2023-11-28,0.8,0.4,True,False,0.9958971738815308,"[3, 30797, 3889, 15887, 2, 30802, 19877, 63, 585, 2, 48, 2, 585, 33, 30797, 3889, 15887, 48, 6969, 585, 2, 48, 37, 2, 2, 585, 680, 56, 24976, 28, 2, 2, 48, 2, 24976, 1733, 175, 9, 5776, 4]"
2023-11-28,0.6,0.4,False,False,0.9989965558052064,"[3, 30797, 3889, 15887, 2, 30802, 19877, 63, 585, 2, 48, 2, 585, 33, 30797, 3889, 15887, 48, 6969, 585, 2, 48, 37, 2, 2, 585, 49, 680, 30797, 3889, 15887, 2, 585, 11, 56, 18145, 7617, 2, 85, 4]"
2023-11-27,1.0,0.4,True,False,0.999854326248169,"[3, 30802, 9294, 14945, 2, 8, 30797, 3889, 15887, 2, 30802, 19877, 63, 2, 2, 29, 680, 11, 143, 775, 7, 104, 661, 1647, 585, 14693, 223, 108, 24976, 610, 243, 8, 2, 585, 8, 859, 2764, 30802, 9294, 4]"
2023-11-27,1.0,0.4,True,False,0.9920982122421264,"[3, 2, 2, 30868, 16258, 3015, 2, 30755, 30303, 3036, 2, 30813, 688, 48, 585, 30846, 20775, 48, 2, 2, 49, 2054, 30797, 3889, 15887, 2, 30802, 19877, 63, 585, 2, 48, 2, 18, 38, 661, 2527, 1496, 14, 4]"
2023-11-27,0.6,0.4,False,False,0.9930214285850524,"[3, 30813, 7956, 3036, 2, 2, 1123, 20, 2, 9, 216, 7739, 8, 3294, 148, 7666, 9, 311, 8, 1613, 48, 2, 1241, 1393, 18145, 7617, 2, 585, 4819, 4698, 585, 8, 5082, 9, 4551, 4114, 7, 243, 595, 4]"
2023-11-16,0.6,0.4,True,False,0.9998056292533876,"[3, 30797, 3889, 15887, 2, 8, 2, 5361, 11, 661, 1647, 9, 1869, 3079, 6031, 9, 175, 585, 100, 6, 1348, 7, 1280, 1777, 45, 10, 6, 30739, 48, 30802, 48, 10, 12685, 585, 2, 27994, 1071, 2, 18, 4]"
2023-11-15,0.8,0.4,False,False,0.9415333271026612,"[3, 30797, 3889, 15887, 2, 30856, 12839, 4508, 2, 2, 7, 10100, 2, 2, 2, 30761, 14702, 604, 2, 2, 152, 30856, 25587, 2, 30802, 17713, 18, 6, 2, 2, 7, 6, 2, 48, 2, 1988, 2619, 909, 16338, 4]"
2023-11-15,0.6,0.4,False,False,0.5515839457511902,"[3, 30797, 3889, 15887, 2, 2, 24012, 30797, 16212, 14, 2, 585, 11, 1425, 501, 2296, 14, 856, 8, 3265, 85, 12779, 565, 585, 13164, 28199, 585, 3759, 501, 585, 8, 2, 48, 2, 2296, 585, 4057, 18817, 2012, 4]"
2023-11-14,1.0,0.6,False,False,0.999708354473114,"[3, 2, 30813, 19029, 10750, 15237, 20, 2, 9, 30797, 4046, 7333, 2, 2, 8, 30755, 10623, 2809, 30846, 6845, 4219, 585, 2, 2, 30868, 24770, 30813, 10036, 63, 24, 1011, 739, 4, 0, 0, 0, 0, 0, 0, 0]"
2023-11-14,1.0,0.4,False,False,0.9997357726097108,"[3, 30797, 3889, 15887, 2, 30842, 15966, 246, 30755, 17579, 63, 9, 30856, 22311, 9706, 30856, 22287, 4690, 251, 30813, 25761, 4465, 30802, 19877, 8, 2, 26, 2, 30802, 21312, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2023-11-14,0.6,0.4,False,False,0.8636962175369263,"[3, 30797, 3889, 15887, 2, 2, 2, 2688, 38, 12685, 30802, 10606, 7, 30842, 14655, 4377, 1779, 2, 585, 13338, 223, 15, 76, 461, 7, 4350, 3422, 158, 2476, 369, 10, 12685, 48, 2, 125, 2660, 11, 578, 19, 4]"
2023-11-09,1.0,0.4,False,False,0.9997757077217102,"[3, 30797, 3889, 15887, 2, 30856, 16078, 3810, 63, 30797, 3889, 15887, 2, 2, 30708, 10288, 23478, 8, 30842, 7669, 3067, 9, 30797, 2753, 30739, 30690, 30813, 25761, 13594, 585, 30739, 18596, 6809, 4773, 2, 85, 2, 30802, 17713, 4]"
2023-11-08,0.8,0.4,False,False,0.9997162222862244,"[3, 2, 30797, 3889, 15887, 30797, 7943, 27042, 17828, 30761, 6756, 30842, 15966, 246, 30755, 17579, 7206, 2, 20, 30868, 1798, 30755, 28217, 979, 585, 30868, 17680, 223, 30761, 1701, 7633, 2, 30813, 4697, 8, 30856, 3015, 387, 30868, 4]"
2023-11-07,1.0,0.4,False,False,0.9993543028831482,"[3, 30797, 3889, 15887, 30755, 14045, 597, 680, 56, 30868, 12657, 14847, 28385, 63, 23, 337, 20009, 63, 16222, 10, 4117, 3332, 7393, 8, 4757, 15279, 63, 19, 30842, 15966, 246, 2, 585, 100, 16293, 23, 30813, 7052, 30553, 4]"
2023-11-06,0.8,0.4,True,False,0.9995297193527222,"[3, 2, 8, 30797, 3889, 15887, 2, 30802, 19877, 63, 2, 21, 26327, 9, 4333, 30797, 3889, 15887, 2, 585, 33, 2, 85, 7815, 18521, 11878, 585, 14, 1086, 182, 8, 9438, 19, 2, 48, 2, 3938, 2087, 26890, 4]"
2023-11-06,0.8,0.4,False,False,0.993283987045288,"[3, 30797, 3889, 15887, 15046, 38, 2, 2, 8, 30813, 26896, 687, 30755, 7717, 4345, 2359, 585, 859, 175, 3832, 3270, 19, 11, 1784, 413, 7, 89, 48, 2, 2, 2, 941, 36, 1016, 19, 30761, 14702, 8370, 1916, 4]"
2023-11-02,0.6,0.4,True,False,0.9889670014381408,"[3, 2, 2, 585, 6, 815, 85, 654, 23472, 20009, 10, 30739, 48, 30802, 48, 1815, 585, 36, 3424, 17419, 11, 30708, 2600, 2, 9931, 23, 1373, 56, 4286, 10, 30761, 11700, 6483, 585, 2, 10, 30846, 5453, 30842, 4]"
2023-11-02,1.0,0.4,True,False,0.7710646390914917,"[3, 30797, 3889, 15887, 8, 30797, 17721, 7643, 5361, 33, 1643, 1647, 9, 235, 30797, 17721, 7643, 6, 78, 517, 85, 76, 85, 169, 971, 213, 28, 3540, 3658, 19, 30797, 3889, 15887, 2, 48, 30856, 14634, 9095, 3694, 4]"
2023-10-31,1.0,0.4,False,False,0.998218834400177,"[3, 30797, 3889, 15887, 2, 30802, 19877, 63, 2, 49, 680, 6, 236, 1059, 7, 30797, 3889, 15887, 30856, 28300, 597, 30813, 13258, 10377, 30813, 22269, 251, 30856, 30699, 602, 30813, 19281, 14228, 2, 14, 30755, 30695, 585, 11, 4]"
2023-10-26,0.6,0.6,True,False,0.9998425245285034,"[3, 30797, 3889, 15887, 48, 6969, 585, 2, 48, 2, 2, 330, 38, 2, 10100, 39, 83, 585, 20, 46, 45, 690, 1412, 739, 9, 30805, 11454, 48, 428, 227, 88, 9, 2, 10133, 48, 30868, 24770, 55, 1851, 4]"
2023-10-25,1.0,0.4,False,False,0.9503071308135986,"[3, 2, 15046, 1348, 7, 2, 30856, 24062, 1585, 30802, 6026, 6809, 7809, 30813, 22269, 251, 585, 33, 799, 2527, 14, 30856, 24062, 1200, 9, 531, 257, 243, 14466, 11024, 8, 1009, 409, 48, 2, 2527, 36, 25, 22638, 4]"
2023-10-23,0.6,0.6,True,False,0.9998108744621276,"[3, 30813, 19155, 2620, 1542, 7470, 664, 1074, 10, 29857, 781, 503, 26253, 687, 20, 2494, 301, 24, 30797, 3889, 15887, 8, 7244, 1429, 48, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2023-10-12,0.6,0.4,False,False,0.8330885767936707,"[3, 30797, 3889, 15887, 48, 6969, 585, 2, 48, 9, 871, 748, 347, 14, 2, 10100, 39, 83, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2023-10-12,1.0,0.6,True,False,0.9998205304145812,"[3, 30797, 3889, 15887, 30842, 15966, 246, 1421, 6177, 251, 76, 30805, 428, 227, 84, 30842, 15966, 246, 2, 30708, 24213, 30708, 4345, 63, 585, 15382, 223, 746, 48, 30755, 17804, 63, 7, 764, 57, 1740, 20, 3579, 585, 4]"
2023-10-05,1.0,0.4,False,False,0.9925523996353148,"[3, 30842, 15966, 246, 2, 30708, 24213, 30708, 4345, 63, 1667, 2047, 1017, 14, 30842, 15966, 246, 1421, 20, 4114, 7, 2359, 1306, 48, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2023-09-28,0.6,0.4,True,False,0.9998425245285034,"[3, 30797, 3889, 15887, 2, 30802, 19877, 63, 2, 15046, 845, 18145, 7617, 2, 7587, 9, 1713, 565, 8, 61, 1899, 48, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2023-09-25,0.8,0.6,True,False,0.999854564666748,"[3, 30797, 17562, 12114, 1671, 2764, 63, 2, 18, 38, 618, 2527, 1496, 585, 14693, 63, 1841, 9, 2, 585, 8, 4037, 30805, 973, 227, 79, 23, 30797, 3889, 15887, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2023-09-20,0.8,0.6,True,False,0.9973130822181702,"[3, 30797, 3889, 15887, 15046, 3830, 9, 2, 2, 2160, 100, 6, 69, 85, 56, 2, 2, 30802, 16208, 973, 30696, 30755, 5499, 8, 2, 2, 30802, 16208, 973, 30696, 585, 18, 146, 18, 6, 2, 2, 30802, 12528, 4]"
2023-09-20,0.8,0.4,True,False,0.7405276298522949,"[3, 30797, 3889, 15887, 15046, 11446, 3602, 30755, 5499, 1181, 585, 38, 78, 2, 85, 2, 1181, 29673, 514, 585, 6686, 2, 341, 8, 2, 85, 2, 1181, 791, 9, 61, 9527, 8, 757, 22998, 4779, 48, 2, 4420, 4]"
2023-09-20,1.0,0.6,False,False,0.7110418081283569,"[3, 30797, 3889, 15887, 24012, 56, 30856, 8733, 1600, 20, 7187, 2619, 8, 5356, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2023-09-19,0.6,0.6,False,False,0.6623796820640564,"[3, 2, 30813, 17381, 2933, 30842, 19391, 7462, 63, 30805, 685, 30694, 9, 30813, 5420, 30813, 6594, 9, 811, 4290, 85, 5859, 1174, 5882, 8, 13005, 1169, 10, 2, 8, 30846, 15552, 30797, 25484, 48, 30846, 20596, 5451, 4978, 4]"
2023-09-19,1.0,0.6,True,False,0.926352083683014,"[3, 30797, 974, 16749, 30846, 7000, 1423, 2, 2764, 63, 2, 18, 38, 807, 2527, 1496, 14, 1076, 4675, 8, 2870, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2023-09-19,1.0,0.4,True,False,0.9997527003288268,"[3, 30797, 3889, 15887, 17, 4038, 2823, 585, 18656, 644, 10, 6, 30739, 48, 30802, 48, 585, 1000, 585, 18656, 10, 30813, 8043, 9899, 9117, 585, 14, 420, 85, 169, 585, 1761, 585, 8, 231, 85, 169, 10720, 20, 4]"
2023-09-18,1.0,0.4,False,False,0.9508351683616638,"[3, 30797, 3889, 15887, 15046, 30842, 15966, 246, 2, 30708, 24213, 30708, 4345, 63, 20, 11186, 990, 8, 2047, 2359, 14, 30842, 15966, 246, 1421, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2023-09-13,1.0,0.4,True,False,0.9997788071632384,"[3, 2, 2764, 63, 2, 18, 38, 661, 2527, 1496, 9, 393, 64, 119, 56, 187, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2023-09-12,1.0,0.6,False,False,0.9997863173484802,"[3, 30797, 3889, 15887, 63, 30813, 17381, 2933, 30842, 19391, 2, 13324, 10, 30813, 19600, 830, 30699, 22241, 4377, 2, 48, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2023-09-12,1.0,0.6,True,False,0.9997525811195374,"[3, 30797, 3889, 15887, 15046, 30802, 27117, 387, 30813, 16064, 445, 24, 30797, 3889, 15887, 585, 918, 5448, 20, 1503, 3488, 8, 5525, 1763, 9, 157, 111, 8, 757, 1075, 3731, 48, 4, 0, 0, 0, 0, 0, 0, 0]"
2023-09-12,1.0,0.6,False,False,0.999817192554474,"[3, 30797, 3889, 15887, 13324, 10, 614, 1535, 3375, 341, 9, 8849, 3969, 210, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2023-09-06,0.4,0.6,False,False,0.893403172492981,"[3, 30797, 3889, 15887, 7424, 4025, 503, 2469, 9743, 26253, 7244, 4170, 1574, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2023-09-05,0.8,0.4,True,False,0.9996695518493652,"[3, 2, 23555, 2, 18, 38, 807, 2527, 1496, 14, 38, 4759, 1739, 1241, 585, 4189, 6, 182, 7, 38, 165, 85, 1162, 2703, 48, 2, 56, 2527, 85, 114, 514, 36, 763, 2, 5577, 85, 291, 30813, 22269, 4]"
2023-08-31,1.0,0.6,False,False,0.7600139379501343,"[3, 30797, 3889, 15887, 30755, 14045, 597, 30846, 2600, 15046, 180, 3057, 20, 14863, 23, 909, 20009, 63, 266, 30856, 251, 30802, 21660, 6492, 8, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2023-08-30,1.0,0.4,True,False,0.9992558360099792,"[3, 30797, 3889, 15887, 15046, 2, 20, 30842, 15966, 246, 6237, 1244, 14, 30802, 16084, 17939, 585, 859, 3579, 585, 735, 1075, 8, 3881, 1097, 9, 30842, 15966, 246, 1421, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2023-08-24,1.0,0.4,True,False,0.9998642206192015,"[3, 2, 30868, 5175, 4046, 1664, 973, 585, 6, 165, 1162, 7, 2, 17432, 585, 1667, 627, 5010, 540, 585, 7692, 1853, 85, 7, 85, 742, 585, 8, 1451, 7066, 7815, 24, 19, 85, 2039, 1795, 4480, 48, 2, 4]"
2023-08-23,0.6,0.4,False,False,0.9989455342292786,"[3, 2, 13069, 498, 9, 2, 10100, 85, 2, 2, 2969, 5511, 24, 30805, 428, 48, 16354, 651, 227, 189, 23, 2, 30802, 10623, 63, 48, 30846, 11617, 445, 49, 11, 587, 102, 7, 898, 48, 3435, 739, 8, 4]"
2023-08-16,0.8,0.4,True,False,0.9998608827590942,"[3, 2, 8, 2, 29, 680, 15, 5389, 263, 7, 6, 1722, 242, 6114, 11356, 268, 1371, 7, 6, 10133, 85, 2249, 3057, 29, 95, 4251, 104, 2, 30802, 15397, 894, 14, 5781, 4644, 85, 4800, 4038, 48, 2, 4]"
2023-08-03,0.6,0.6,True,False,0.9998478889465332,"[3, 30797, 3889, 15887, 48, 6969, 585, 2, 48, 2, 2, 680, 2, 10100, 39, 83, 48, 30761, 2732, 45, 75, 1331, 739, 9, 30805, 12188, 48, 973, 227, 48, 30761, 20632, 30797, 25484, 247, 45, 75, 1331, 739, 4]"
2023-08-02,0.6,0.4,False,False,0.9996054768562316,"[3, 2, 10100, 85, 2, 2, 30797, 9793, 7809, 63, 30842, 28715, 8390, 3542, 2, 9, 2, 30802, 22450, 85, 2, 30802, 26386, 28908, 1701, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2023-08-01,0.8,0.4,False,False,0.9731374979019164,"[3, 2, 15046, 6, 1348, 7, 6, 2, 2, 2, 30797, 22697, 2, 585, 20, 33, 402, 79, 7, 30805, 1181, 48, 513, 227, 10, 2, 115, 5969, 767, 48, 2, 1630, 1534, 7, 131, 30797, 26756, 6848, 2, 4]"
2023-08-01,0.6,0.4,False,False,0.9996898174285888,"[3, 30797, 3889, 15887, 2, 30739, 13669, 6070, 63, 2, 2, 30842, 15953, 7148, 14, 30856, 19045, 3948, 2, 10, 30813, 19029, 10750, 1701, 20, 30802, 3444, 363, 30813, 7956, 363, 8, 30802, 14095, 9953, 4, 0, 0, 0, 0]"
2023-07-27,1.0,0.4,True,False,0.9921379685401917,"[3, 30868, 4989, 22537, 979, 585, 33, 273, 477, 37, 585, 49, 2054, 2, 18, 38, 807, 2527, 1496, 9, 962, 38, 1076, 4675, 48, 30868, 4989, 22537, 979, 36, 10551, 38, 559, 286, 1026, 8, 19, 85, 10108, 4]"
2023-07-26,1.0,0.4,True,False,0.999347984790802,"[3, 30797, 3889, 15887, 2, 30802, 19877, 63, 2, 49, 1643, 38, 853, 1102, 4580, 674, 2, 205, 585, 30797, 3889, 15887, 2, 585, 9, 219, 56, 674, 1448, 8, 1763, 48, 30813, 25761, 13594, 110, 212, 194, 30797, 4]"
2023-07-26,0.8,0.4,False,False,0.9448751211166382,"[3, 30797, 3889, 15887, 2, 30802, 19877, 63, 2, 49, 680, 2, 2, 585, 11, 56, 205, 15, 1393, 19062, 1358, 8, 18145, 7617, 2, 9, 5364, 1482, 395, 5666, 23, 1406, 85, 10714, 4242, 6853, 48, 2, 532, 4]"
2023-07-25,0.6,0.6,False,False,0.9381170272827148,"[3, 2, 2, 2, 9, 25, 417, 24, 30797, 3889, 15887, 2, 2, 14, 30805, 3559, 48, 2371, 126, 147, 10, 50, 48, 2, 2259, 63, 11, 56, 30805, 1722, 27, 411, 345, 9, 393, 838, 120, 48, 4, 0]"
2023-07-25,0.6,0.6,True,False,0.9973196387290956,"[3, 30797, 3889, 15887, 8, 2, 29, 1487, 104, 1335, 320, 585, 20, 30797, 3889, 15887, 212, 795, 9, 1211, 2, 14, 30805, 3559, 48, 2371, 126, 147, 10, 50, 48, 2, 49, 67, 1056, 11, 30805, 1722, 27, 4]"
2023-07-20,1.0,0.4,False,False,0.9236596822738647,"[3, 30797, 3889, 15887, 30846, 23975, 3542, 30842, 8010, 18682, 6139, 49, 680, 1702, 30805, 428, 27, 10, 2457, 8, 10153, 902, 9, 5018, 26496, 3542, 26555, 8268, 63, 610, 6, 30739, 19862, 251, 30802, 10606, 63, 48, 2, 4]"
2023-07-13,1.0,0.6,True,False,0.9998480081558228,"[3, 2, 30797, 3889, 15887, 30842, 15966, 246, 30708, 4345, 10100, 2, 2, 20, 30805, 513, 48, 898, 2, 10, 30802, 16333, 15997, 8, 9547, 30755, 17804, 2, 30802, 7271, 48, 2, 5448, 153, 11, 9586, 10, 45, 585, 4]"
2023-05-23,1.0,0.6,True,False,0.6684346199035645,"[3, 30797, 3889, 15887, 63, 300, 30739, 48, 30802, 48, 30802, 20952, 2, 30856, 6737, 18100, 1779, 2, 13338, 63, 15, 799, 5448, 19, 38, 1241, 449, 76, 973, 48, 428, 227, 89, 10, 10133, 585, 20, 33, 171, 4]"
2023-05-17,1.0,0.4,False,False,0.993036925792694,"[3, 30797, 3889, 15887, 24012, 56, 18782, 7, 30856, 8733, 89, 585, 100, 30856, 8733, 30842, 4567, 585, 30856, 8733, 30802, 18895, 898, 585, 30856, 8733, 30802, 18895, 898, 30735, 20898, 585, 8, 30856, 8733, 2, 48, 30856, 8733, 4]"
2023-05-16,1.0,0.4,True,False,0.9982978701591492,"[3, 30797, 3481, 4151, 30842, 12990, 585, 1529, 14, 2132, 10720, 10, 30856, 16706, 387, 10, 30842, 26920, 8, 2, 2, 585, 49, 427, 33, 2, 2, 30802, 4784, 2, 30797, 9418, 48, 2, 3428, 6879, 2132, 253, 207, 4]"
2023-05-11,0.8,0.4,True,False,0.9998390674591064,"[3, 30797, 3889, 15887, 2, 30802, 19877, 63, 49, 680, 11, 56, 11409, 14, 30797, 3889, 15887, 30797, 15580, 2404, 15, 1667, 627, 101, 207, 8, 7014, 382, 14, 175, 20, 2, 85, 7665, 1026, 48, 2, 6, 56, 4]"
2023-04-27,0.6,0.6,True,False,0.9998468160629272,"[3, 30797, 3889, 15887, 48, 6969, 585, 2, 48, 2, 2, 680, 38, 2, 10100, 39, 83, 48, 30761, 2732, 45, 75, 24, 1431, 739, 9, 30805, 11704, 48, 973, 227, 88, 9, 2, 10133, 48, 30868, 24770, 55, 4]"
2023-04-24,0.6,0.4,True,False,0.9998372793197632,"[3, 30797, 3889, 15887, 2, 2, 585, 11, 1070, 2, 2, 585, 49, 2281, 2, 7066, 205, 20, 131, 56, 1763, 7151, 28, 11354, 223, 233, 501, 48, 2, 2619, 975, 410, 9, 7318, 1415, 8031, 6037, 8, 11258, 4]"
2023-04-20,0.6,0.4,True,False,0.9973082542419434,"[3, 30797, 3889, 15887, 18775, 2038, 6, 30797, 9497, 85, 30813, 16255, 20943, 19259, 223, 30856, 17712, 15683, 2, 585, 33, 228, 2138, 7151, 28, 4797, 1280, 3403, 1105, 24, 8849, 223, 26253, 1574, 48, 2, 3509, 1708, 2539, 4]"
